customer_Id,DOB,Gender,city_code,Mobile
275096,17/10/75,F,10,9996508902
269104,18/10/75,F,9,9995608448
272626,19/10/75,M,2,9994523142
267524,19/10/75,M,6,9998101132
274329,22/10/75,F,2,9991115760
269892,23/10/75,F,3,9993041929
271268,23/10/75,F,4,9991097895
274796,25/10/75,F,3,9991639206
272306,26/10/75,M,7,9995824730
273530,28/10/75,F,9,9999749516
267104,29/10/75,M,4,9994752535
269786,29/10/75,F,9,9994239948
268033,02/11/75,M,10,9992921516
266993,03/11/75,F,2,9993753331
270975,03/11/75,F,2,9990024037
271920,04/11/75,F,8,9995335356
267113,04/11/75,F,3,9997411360
269563,09/11/75,F,5,9990226829
275054,11/11/75,M,3,9991474447
270608,12/11/75,F,5,9992666523
268468,12/11/75,M,5,9991624645
270745,12/11/75,F,5,9992390938
275255,13/11/75,F,4,9991324518
269388,14/11/75,M,3,9999821362
273908,16/11/75,M,10,9996688481
269774,16/11/75,M,6,9993994374
271680,18/11/75,F,1,9990151711
270682,18/11/75,M,5,9999648827
273937,19/11/75,M,5,9990262243
271565,22/11/75,M,8,9999355000
271363,22/11/75,F,9,9997501962
268800,23/11/75,M,6,9995568306
268584,24/11/75,F,7,9991708368
270294,26/11/75,M,7,9995550864
267889,27/11/75,F,4,9994628273
271546,28/11/75,M,3,9993928789
273916,01/12/75,F,9,9992892308
274740,01/12/75,M,10,9996300037
272756,03/12/75,F,9,9998859662
270835,05/12/75,M,10,9998976521
273096,05/12/75,F,5,9992859815
274410,05/12/75,M,8,9992435912
267453,05/12/75,M,6,9998958953
273891,06/12/75,M,5,9996772699
270279,07/12/75,F,3,9990053432
270632,08/12/75,F,9,9992726278
271963,08/12/75,F,1,9990914225
271822,09/12/75,M,9,9994941844
274366,12/12/75,M,1,9998588020
272822,13/12/75,F,4,9999527461
269336,13/12/75,F,5,9999193693
270337,17/12/75,F,9,9990312171
268078,19/12/75,F,6,9996619736
271555,20/12/75,F,2,9994581511
273128,22/12/75,M,9,9993544145
270445,23/12/75,M,2,9996857039
268884,24/12/75,M,10,9995351465
267712,25/12/75,M,2,9994739304
272596,25/12/75,M,5,9992523281
270234,26/12/75,M,1,9999470575
272329,28/12/75,M,8,9995369428
272155,28/12/75,M,6,9997716858
269639,02/01/76,M,4,9996367608
267297,04/01/76,M,2,9999978440
269149,05/01/76,M,4,9996748188
270709,05/01/76,M,7,9997500755
274034,06/01/76,F,8,9991998949
271947,06/01/76,M,3,9993502256
271704,07/01/76,F,5,9999614461
266805,07/01/76,F,8,9991444055
272915,12/01/76,F,7,9990553524
271087,12/01/76,F,3,9998639547
274155,13/01/76,M,9,9993335776
269996,16/01/76,M,7,9992034136
274681,19/01/76,F,9,9994266221
270005,24/01/76,F,7,9991199457
269619,29/01/76,M,6,9993025311
269550,01/02/76,F,4,9999134185
270627,01/02/76,F,10,9995018322
269188,04/02/76,F,2,9998370181
270536,07/02/76,M,9,9996245035
271062,10/02/76,M,2,9997832446
272321,10/02/76,M,5,9998037272
271051,13/02/76,F,3,9998181703
272905,17/02/76,F,5,9994879154
268579,20/02/76,F,8,9991603417
271250,20/02/76,M,4,9991162534
270368,21/02/76,M,4,9999352258
267745,21/02/76,F,10,9998903697
273824,25/02/76,F,10,9992551080
272284,25/02/76,F,5,9996093039
267522,28/02/76,M,3,9996402908
273889,01/03/76,F,10,9995007090
272344,02/03/76,F,9,9997521239
267941,03/03/76,M,2,9995046616
268110,06/03/76,M,2,9995097879
270125,07/03/76,F,4,9997335220
273027,09/03/76,M,7,9997669527
269076,09/03/76,F,4,9992377981
271501,10/03/76,F,8,9990443777
270931,11/03/76,M,3,9994553253
271145,15/03/76,M,8,9996430655
270755,16/03/76,F,5,9999077684
268388,17/03/76,M,8,9998427098
271424,17/03/76,F,9,9996437106
271173,18/03/76,M,7,9993557549
275024,20/03/76,F,2,9996190464
268975,21/03/76,F,6,9997357877
270741,25/03/76,F,9,9996667279
272642,29/03/76,F,5,9994249844
271018,03/04/76,M,6,9990121261
269498,05/04/76,F,7,9992591032
273548,12/04/76,M,7,9999168563
271098,14/04/76,F,4,9996079238
274437,14/04/76,M,6,9999259974
269474,15/04/76,M,2,9999882326
273236,17/04/76,F,3,9999010511
270418,18/04/76,F,10,9993181590
273037,18/04/76,F,7,9991875591
268302,25/04/76,M,5,9995634489
271747,26/04/76,F,3,9991007837
273928,27/04/76,M,1,9995034106
271988,28/04/76,F,2,9990205050
268958,02/05/76,F,5,9993881775
270399,02/05/76,M,8,9997069138
267828,07/05/76,M,3,9992116439
266917,07/05/76,F,8,9991712165
270020,08/05/76,M,9,9990679049
268797,09/05/76,F,8,9998050480
269773,11/05/76,F,10,9995459053
266894,11/05/76,F,3,9997212818
270750,14/05/76,F,10,9991446788
272726,14/05/76,M,4,9990768065
272682,16/05/76,M,7,9992090480
272864,17/05/76,M,6,9996936553
267662,19/05/76,F,8,9992010540
269677,20/05/76,M,5,9997829810
274566,24/05/76,F,1,9994827565
270937,27/05/76,F,3,9995580109
271803,28/05/76,F,7,9993972677
272924,29/05/76,M,9,9990654250
273239,02/06/76,M,4,9995931631
269476,03/06/76,M,1,9990103139
272593,04/06/76,F,9,9990396253
268947,05/06/76,F,10,9998500801
270505,06/06/76,M,7,9995405515
267441,08/06/76,M,10,9998596863
268752,09/06/76,M,4,9998585252
273172,09/06/76,F,5,9990162237
267231,10/06/76,F,1,9994925399
269927,11/06/76,F,10,9999732385
270622,13/06/76,F,5,9997283384
274852,15/06/76,F,4,9998484780
274747,16/06/76,F,3,9991785213
272219,19/06/76,M,3,9993914399
271020,20/06/76,M,8,9999355550
273092,22/06/76,F,6,9999691336
275020,23/06/76,M,2,9991947813
274970,23/06/76,F,8,9996166386
273213,24/06/76,F,2,9994107625
275022,25/06/76,F,2,9994347053
266829,25/06/76,F,4,9993219558
273486,28/06/76,F,10,9991833448
270654,29/06/76,F,1,9992648330
269136,01/07/76,M,4,9999662562
271275,01/07/76,M,8,9998990709
271131,02/07/76,F,9,9990256147
268995,04/07/76,M,1,9997951166
272545,07/07/76,M,6,9995217995
267970,12/07/76,M,2,9991220875
268026,14/07/76,F,5,9997231822
267687,17/07/76,M,7,9997041738
274954,19/07/76,M,3,9994846989
271510,20/07/76,M,1,9995657819
274460,20/07/76,M,1,9990387580
267661,20/07/76,M,8,9998561204
270360,22/07/76,F,7,9991702411
268665,26/07/76,M,8,9994219682
269392,02/08/76,M,2,9991725513
273845,03/08/76,M,6,9998772721
266942,03/08/76,M,4,9995471318
272145,09/08/76,F,9,9990585079
273344,09/08/76,F,9,9993588826
274035,09/08/76,M,9,9995602403
268458,10/08/76,M,1,9998673772
271982,10/08/76,M,8,9993033002
273760,11/08/76,M,9,9993476261
274539,12/08/76,F,7,9997858309
267025,12/08/76,F,8,9995490375
268005,13/08/76,F,4,9991818236
269600,14/08/76,F,5,9999642632
272739,15/08/76,M,4,9993832522
270590,17/08/76,M,3,9995025630
271512,17/08/76,F,5,9998041941
269982,17/08/76,F,1,9991530920
267985,19/08/76,F,7,9999298235
269213,20/08/76,M,3,9999279087
271932,20/08/76,F,6,9998463635
270735,20/08/76,M,6,9996164993
267597,22/08/76,M,10,9994107132
274558,22/08/76,F,6,9991136545
271470,24/08/76,F,3,9995029870
271582,24/08/76,M,6,9994533119
269826,26/08/76,F,6,9993251707
269001,28/08/76,M,1,9997935765
269211,28/08/76,F,6,9990203633
271213,28/08/76,M,4,9999340152
267996,02/09/76,M,8,9999680550
270581,04/09/76,M,4,9994220388
271762,06/09/76,M,4,9998411105
268068,08/09/76,F,9,9997866077
271711,08/09/76,M,1,9990240628
270035,11/09/76,M,3,9991487338
270565,14/09/76,M,1,9999054406
270777,15/09/76,F,5,9995461131
272353,16/09/76,M,6,9991185929
274116,18/09/76,F,6,9998440561
274548,20/09/76,F,9,9999646965
268043,20/09/76,F,10,9997568633
273935,22/09/76,F,1,9993632995
267398,22/09/76,M,4,9994317851
266918,23/09/76,M,2,9996370102
272697,23/09/76,M,5,9996421086
270971,24/09/76,F,5,9998719386
273107,24/09/76,F,5,9991034680
271168,25/09/76,M,4,9998671897
272857,25/09/76,M,3,9990047675
273828,29/09/76,M,3,9993602567
274394,02/10/76,F,10,9999363626
272476,06/10/76,F,7,9995686904
274477,07/10/76,F,7,9998502761
275030,08/10/76,M,3,9998011214
273355,09/10/76,F,7,9991090363
269532,09/10/76,F,9,9994339474
268933,10/10/76,F,10,9993854814
267844,10/10/76,F,10,9993418786
271185,12/10/76,F,5,9995482717
274429,14/10/76,M,4,9994921461
268961,14/10/76,M,3,9996675083
268367,16/10/76,M,10,9993883665
269517,17/10/76,F,4,9991490028
273473,19/10/76,M,6,9994811247
272639,20/10/76,F,3,9999369218
274582,20/10/76,M,1,9999916925
271386,21/10/76,M,10,9994010230
274066,26/10/76,M,8,9990211766
270447,27/10/76,F,10,9994031484
273444,28/10/76,M,5,9994488645
270984,28/10/76,F,2,9999032124
272896,01/11/76,M,4,9990300489
275184,01/11/76,M,5,9998053427
273862,02/11/76,F,9,9990574497
271541,03/11/76,M,7,9993232732
270018,03/11/76,M,6,9993155695
270844,04/11/76,F,2,9993417676
275163,05/11/76,M,6,9994638749
271052,06/11/76,F,9,9999503780
274969,06/11/76,F,3,9995434538
269087,06/11/76,M,3,9996546230
274801,08/11/76,F,5,9992905973
269932,09/11/76,F,8,9991314017
271695,11/11/76,F,6,9991399346
272096,12/11/76,F,10,9995093680
274484,13/11/76,F,9,9992344167
269432,16/11/76,F,3,9998786147
271597,23/11/76,M,3,9994887606
272676,23/11/76,M,2,9998070828
272137,24/11/76,F,8,9990870086
267699,24/11/76,F,5,9991260880
272768,26/11/76,F,2,9996748885
267419,28/11/76,F,10,9998371618
275160,04/12/76,M,7,9996346818
269433,07/12/76,F,10,9991305432
274171,08/12/76,F,2,9993859009
273331,08/12/76,F,5,9990873464
274769,10/12/76,F,3,9996412658
268523,10/12/76,F,4,9990415417
274519,10/12/76,F,1,9993804761
273488,11/12/76,M,3,9998355258
271410,16/12/76,F,2,9995296694
269440,17/12/76,F,5,9995251228
271549,22/12/76,M,4,9996400010
268505,22/12/76,M,7,9991560955
273300,24/12/76,F,3,9997414404
272362,25/12/76,M,8,9996525743
271787,26/12/76,M,10,9998358241
268517,27/12/76,F,4,9993835986
272520,27/12/76,M,5,9994349199
270257,02/01/77,F,10,9997351715
272771,02/01/77,F,3,9991506381
273223,03/01/77,M,8,9995783219
268801,04/01/77,M,7,9990037167
267252,04/01/77,F,10,9990380223
273313,04/01/77,M,10,9993794025
269771,05/01/77,M,6,9992388131
272589,07/01/77,F,8,9994281960
270546,08/01/77,F,9,9999119622
267322,10/01/77,M,10,9998118322
268513,11/01/77,M,10,9997790667
270664,11/01/77,M,4,9995569993
273877,12/01/77,M,5,9997639870
269893,13/01/77,F,4,9992837415
270100,15/01/77,M,9,9993678648
271617,19/01/77,M,3,9998338634
268369,20/01/77,M,3,9992882465
267740,21/01/77,M,2,9994307493
270935,25/01/77,M,6,9994190583
267924,26/01/77,F,1,9994130468
272622,27/01/77,F,4,9992329829
269939,27/01/77,M,10,9999299539
267633,29/01/77,M,6,9991065922
273091,03/02/77,M,6,9994637556
269913,03/02/77,F,2,9990853143
268763,09/02/77,M,1,9994704865
267884,09/02/77,M,2,9997862402
266903,10/02/77,M,10,9993876142
271694,12/02/77,F,10,9998565852
269912,18/02/77,M,2,9996904811
274787,20/02/77,M,8,9998288853
270274,20/02/77,M,7,9997887914
266956,23/02/77,M,7,9999172419
272075,23/02/77,M,7,9998417937
271968,05/03/77,M,10,9990695340
272569,07/03/77,M,4,9995227748
275252,09/03/77,M,6,9995018741
267339,10/03/77,F,9,9999006061
274383,10/03/77,M,8,9999388928
275031,11/03/77,M,1,9993252151
272201,13/03/77,F,3,9993384966
272019,14/03/77,M,2,9995310409
267814,17/03/77,F,7,9998531886
272860,17/03/77,F,4,9998418225
274876,21/03/77,F,1,9990691393
274812,21/03/77,M,10,9998352174
272853,21/03/77,F,3,9994300093
268221,22/03/77,M,3,9996888799
273153,22/03/77,F,2,9997355449
267595,23/03/77,F,7,9997172725
269547,25/03/77,F,4,9995786998
268054,26/03/77,M,8,9999667670
272794,27/03/77,F,6,9993427873
274436,29/03/77,M,5,9999373950
271295,29/03/77,M,9,9990092012
271099,01/04/77,F,9,9991835998
268442,03/04/77,M,4,9991743109
273850,03/04/77,M,5,9990361028
268440,07/04/77,M,1,9995235691
267938,08/04/77,F,2,9996860687
268525,08/04/77,F,1,9996478548
268189,09/04/77,M,7,9994536461
270733,10/04/77,F,10,9992521799
272339,11/04/77,F,1,9996170751
267753,11/04/77,F,5,9993533244
271964,12/04/77,F,2,9996533727
272189,13/04/77,M,9,9994444608
274590,13/04/77,F,2,9992229678
271496,17/04/77,M,5,9990066172
268874,18/04/77,M,5,9996018538
274569,19/04/77,F,1,9995783582
270957,20/04/77,M,3,9995770068
269894,27/04/77,F,10,9991415639
274881,27/04/77,M,1,9991789341
268894,27/04/77,M,4,9994664581
267734,28/04/77,F,4,9992840765
273076,28/04/77,F,5,9992100847
266888,29/04/77,M,3,9994735071
269930,29/04/77,M,10,9990220706
271634,01/05/77,F,3,9993764813
267075,03/05/77,M,10,9996308486
269175,06/05/77,F,2,9996633721
272103,14/05/77,F,4,9993195424
267464,16/05/77,F,3,9998828617
275179,16/05/77,M,7,9997126482
274900,17/05/77,M,9,9999452747
271495,17/05/77,M,7,9993478772
268625,18/05/77,F,1,9998402639
273608,19/05/77,M,4,9999723999
273909,20/05/77,M,2,9994337946
267189,23/05/77,M,1,9996800222
274500,23/05/77,F,9,9997067853
272539,23/05/77,F,7,9998111583
273586,26/05/77,M,1,9996978890
274481,26/05/77,M,4,9999366324
272587,26/05/77,F,2,9998394262
269787,27/05/77,M,4,9994924148
269589,27/05/77,M,1,9995233451
274673,27/05/77,F,10,9996865161
271769,28/05/77,F,1,9993213236
274968,28/05/77,M,10,9993251329
273231,01/06/77,M,7,9998358608
271218,06/06/77,F,4,9996021824
273683,09/06/77,F,10,9993087202
269253,12/06/77,M,2,9995497413
267643,12/06/77,M,3,9996162973
271707,13/06/77,M,3,9995690106
271936,13/06/77,F,7,9999262117
273879,14/06/77,F,6,9996246977
273717,15/06/77,F,2,9994964602
267244,16/06/77,M,2,9997265732
273113,16/06/77,M,3,9990964011
268391,16/06/77,F,6,9992672132
273029,18/06/77,F,2,9993660970
268027,19/06/77,M,4,9991000777
271029,19/06/77,M,3,9992389514
271605,20/06/77,F,10,9994155470
271918,21/06/77,M,2,9992990176
269106,23/06/77,M,3,9994954978
273852,23/06/77,F,7,9993980879
271380,25/06/77,F,7,9994430439
268145,27/06/77,F,6,9990024378
273436,28/06/77,M,5,9996089634
270607,03/07/77,F,6,9990338916
270753,03/07/77,M,5,9995805779
274647,04/07/77,F,5,9992749576
271425,05/07/77,F,8,9993449876
267448,07/07/77,M,1,9996611451
267256,09/07/77,F,8,9997353553
266986,11/07/77,F,6,9994835835
268022,11/07/77,M,2,9993856973
269009,12/07/77,M,2,9998343865
270720,13/07/77,M,9,9999995227
267415,17/07/77,M,6,9990380240
274728,18/07/77,F,3,9994004882
267135,18/07/77,F,4,9990426289
269223,18/07/77,F,6,9990641745
273219,19/07/77,F,3,9993854207
274357,21/07/77,F,10,9990006003
267107,27/07/77,M,1,9996806265
272383,01/08/77,F,3,9999004599
269176,01/08/77,F,2,9998177203
275041,02/08/77,F,10,9993530947
268077,03/08/77,M,5,9996893930
272597,03/08/77,F,1,9993050416
273359,05/08/77,M,7,9998823987
275149,06/08/77,F,8,9994330674
269965,09/08/77,M,3,9997304846
271821,11/08/77,F,8,9997275421
272662,13/08/77,M,7,9994595253
268449,14/08/77,M,2,9995932298
270076,16/08/77,M,2,9996213517
275062,16/08/77,F,6,9991326530
268339,21/08/77,M,2,9998511940
269588,23/08/77,F,8,9991018097
268598,24/08/77,M,3,9993700342
273537,26/08/77,F,4,9990301270
273105,01/09/77,F,1,9998050506
267208,02/09/77,M,8,9994046545
271577,03/09/77,M,5,9997130587
268694,09/09/77,F,2,9995897342
274935,09/09/77,F,3,9993257169
274701,10/09/77,M,6,9997263355
267436,10/09/77,M,7,9998260243
269729,11/09/77,M,2,9990069096
270623,11/09/77,M,3,9995681242
272699,11/09/77,M,4,9997035537
268538,12/09/77,F,4,9993463591
270530,16/09/77,M,9,9993566127
269973,16/09/77,F,8,9991659563
273451,16/09/77,M,3,9991610901
271593,18/09/77,M,1,9998230476
268595,19/09/77,M,4,9997755359
271554,21/09/77,F,7,9998060259
267437,23/09/77,M,8,9990576581
270163,24/09/77,F,3,9991056481
270295,26/09/77,F,9,9998681817
272244,27/09/77,M,10,9993759448
269328,28/09/77,M,7,9996835969
271639,29/09/77,F,1,9991372583
269311,01/10/77,F,2,9991208927
270290,06/10/77,F,10,9998545021
270141,09/10/77,F,3,9998147548
268403,11/10/77,F,10,9993383039
269839,11/10/77,M,2,9994715769
269577,11/10/77,F,3,9992704585
271570,12/10/77,F,1,9991425909
272510,12/10/77,F,10,9995796912
273474,12/10/77,F,1,9999685265
272855,14/10/77,F,2,9993117872
275019,14/10/77,F,5,9990680910
275008,15/10/77,F,10,9997375207
267100,19/10/77,F,6,9993324406
271292,19/10/77,M,6,9996950342
271858,24/10/77,M,2,9990369524
270226,27/10/77,M,5,9998996878
267594,28/10/77,F,8,9999304594
272862,01/11/77,M,9,9993328340
266827,04/11/77,F,7,9996032882
273547,05/11/77,M,1,9992634207
268166,05/11/77,M,5,9996219478
270405,05/11/77,M,10,9991448434
273761,06/11/77,F,4,9994337808
274269,09/11/77,M,8,9992641942
272719,10/11/77,M,4,9995778596
273756,11/11/77,M,2,9997728848
269610,11/11/77,M,2,9991795878
269055,11/11/77,M,4,9990672459
273945,12/11/77,M,10,9999075287
271889,14/11/77,F,5,9998176975
268527,15/11/77,M,5,9996628700
269860,17/11/77,F,8,9998581088
268543,19/11/77,M,10,9992981700
272987,20/11/77,M,2,9996189186
269360,20/11/77,F,6,9998380724
274599,21/11/77,M,2,9991130534
270906,21/11/77,F,3,9997110825
270367,21/11/77,F,5,9993959204
274121,23/11/77,F,1,9994504407
268938,24/11/77,F,4,9996839779
273917,24/11/77,M,8,9999000755
268006,25/11/77,F,8,9997748625
272509,27/11/77,M,3,9995242940
272195,28/11/77,F,8,9994829472
274345,29/11/77,F,3,9998857895
270229,01/12/77,M,9,9995614821
275058,03/12/77,M,7,9994314472
271514,06/12/77,M,7,9994516794
269420,06/12/77,F,8,9990253566
271970,06/12/77,M,3,9998078279
273872,09/12/77,F,3,9999713482
274828,10/12/77,M,6,9997678562
273772,12/12/77,F,3,9993105384
270498,13/12/77,F,10,9999970890
269596,16/12/77,F,5,9993645412
269005,16/12/77,M,7,9999322513
269748,16/12/77,F,5,9995586370
267478,16/12/77,F,1,9999035518
272830,20/12/77,M,10,9991024897
274687,22/12/77,F,1,9993023711
271770,24/12/77,F,9,9998374225
267878,24/12/77,M,8,9992937981
274457,26/12/77,F,4,9997587309
271253,27/12/77,F,8,9991917608
272761,28/12/77,F,8,9996231090
269607,29/12/77,F,2,9994927005
270066,01/01/78,F,2,9990516716
268438,02/01/78,F,1,9994820064
271688,05/01/78,M,7,9995747572
273983,06/01/78,M,8,9994859131
270283,07/01/78,F,10,9997458745
269670,07/01/78,M,3,9998833998
274211,11/01/78,F,4,9997817687
274943,11/01/78,F,2,9994287990
270743,12/01/78,F,3,9998268715
268880,16/01/78,M,9,9996985410
272632,16/01/78,M,8,9999403983
269587,18/01/78,F,5,9996019988
271061,18/01/78,M,9,9992392315
267385,19/01/78,M,7,9997697506
273035,20/01/78,M,5,9992001902
270171,21/01/78,F,3,9993317783
269438,21/01/78,F,4,9991876869
267117,21/01/78,F,7,9999348603
270389,22/01/78,M,10,9998176866
268133,23/01/78,M,3,9998272978
272395,23/01/78,M,4,9990463678
269760,23/01/78,M,7,9992307016
271730,25/01/78,M,6,9993903207
274069,27/01/78,M,6,9991411987
274365,28/01/78,F,2,9992444399
274703,29/01/78,M,2,9995428731
269710,04/02/78,M,4,9992907187
274609,04/02/78,F,5,9998131834
267720,05/02/78,F,10,9998870958
268293,07/02/78,M,7,9990681446
274854,07/02/78,M,1,9996116616
271643,08/02/78,F,3,9997284056
271368,08/02/78,F,2,9994771058
268984,09/02/78,M,2,9995397635
274184,10/02/78,M,8,9995280568
269903,11/02/78,M,2,9999503092
271852,11/02/78,M,3,9991032742
268065,14/02/78,F,3,9996698165
270443,15/02/78,F,5,9995461169
273740,15/02/78,F,5,9990850310
273500,16/02/78,F,8,9998738007
274196,17/02/78,M,2,9998057294
270353,19/02/78,F,10,9996156923
269535,19/02/78,M,3,9995103704
268701,22/02/78,M,5,9995776349
271896,24/02/78,M,9,9993433264
267348,27/02/78,M,2,9990868572
267955,28/02/78,M,9,9990514384
270626,28/02/78,F,6,9997074834
270817,28/02/78,M,3,9997837188
269847,02/03/78,F,1,9992693213
268279,06/03/78,M,3,9993084448
269482,06/03/78,F,3,9996920121
269148,07/03/78,M,9,9998220770
269100,09/03/78,F,7,9990885395
272843,10/03/78,M,4,9996654423
270717,12/03/78,M,10,9992739394
268049,14/03/78,F,6,9995711646
274301,14/03/78,M,5,9999045775
270638,17/03/78,F,5,9994144126
273744,18/03/78,F,8,9992099222
271731,18/03/78,M,8,9998539520
273584,18/03/78,M,10,9999078956
267542,21/03/78,M,6,9991344597
274976,25/03/78,M,7,9993545988
270398,26/03/78,M,10,9991939189
267084,27/03/78,M,1,9998827478
273075,05/04/78,M,8,9994920716
270126,08/04/78,M,5,9992855771
267648,11/04/78,F,8,9998414060
274448,13/04/78,M,10,9994877506
273302,14/04/78,F,8,9999764110
275072,15/04/78,F,1,9998011991
268757,16/04/78,F,6,9998678897
266820,16/04/78,F,5,9990560366
270258,16/04/78,M,1,9998010772
271669,16/04/78,M,2,9990631901
271400,17/04/78,F,10,9995163796
270751,19/04/78,M,3,9997284281
267139,20/04/78,M,7,9993291640
271910,20/04/78,M,6,9993057812
269214,21/04/78,F,9,9991030865
272973,21/04/78,M,9,9995659838
268260,21/04/78,F,5,9994974806
269647,22/04/78,M,6,9991817540
270886,22/04/78,M,6,9990696482
269407,25/04/78,F,1,9996774725
273250,25/04/78,F,6,9999908990
267162,26/04/78,F,2,9995002067
274105,27/04/78,M,9,9999261362
271742,27/04/78,M,5,9995542067
270394,28/04/78,F,9,9995633246
268530,29/04/78,F,1,9996375425
270371,02/05/78,M,10,9991107435
274144,04/05/78,F,7,9995973768
272640,04/05/78,F,4,9999372601
269667,06/05/78,F,8,9991646930
272020,07/05/78,M,6,9998761057
267014,08/05/78,M,2,9996982347
271540,11/05/78,F,5,9990570259
269399,12/05/78,F,6,9999102813
267129,13/05/78,M,6,9992048559
272403,14/05/78,F,4,9992324534
268943,16/05/78,M,4,9991549157
272104,16/05/78,M,4,9996793382
273365,19/05/78,M,8,9993877422
272369,19/05/78,F,6,9997881293
270030,21/05/78,M,8,9998300016
270152,22/05/78,M,7,9995751152
273395,24/05/78,M,3,9995753064
273275,26/05/78,F,4,9992274783
270707,26/05/78,F,8,9998112118
267759,29/05/78,M,7,9993779358
270177,29/05/78,F,10,9992699943
272660,06/06/78,M,3,9997800692
272057,07/06/78,M,5,9996207036
273914,08/06/78,M,10,9997271963
274833,09/06/78,M,8,9994847703
273370,11/06/78,F,5,9997277919
267343,12/06/78,M,9,9990830059
274322,12/06/78,M,6,9998457390
267085,13/06/78,M,1,9999158575
268004,15/06/78,M,5,9991836693
268225,16/06/78,M,6,9993471445
266891,20/06/78,F,6,9997073803
269586,21/06/78,M,9,9995331861
271444,23/06/78,F,6,9995148115
267842,23/06/78,F,1,9997160502
273588,24/06/78,M,5,9995980534
267176,24/06/78,F,10,9997156342
270892,03/07/78,M,6,9994343805
270772,06/07/78,M,4,9991506931
269083,09/07/78,F,7,9999174554
273304,11/07/78,F,2,9997997731
268098,12/07/78,F,5,9991838037
270461,13/07/78,F,7,9995462533
275206,15/07/78,M,7,9994117131
274175,16/07/78,M,2,9996362139
275037,20/07/78,F,9,9995487340
275151,21/07/78,F,3,9996062319
267979,22/07/78,M,3,9996336796
270387,23/07/78,F,4,9997202401
268678,24/07/78,M,1,9999158361
274529,24/07/78,M,2,9999247608
269417,29/07/78,M,7,9994965643
267482,29/07/78,M,7,9991769326
267384,29/07/78,M,4,9993035703
269478,01/08/78,M,2,9995774858
273481,03/08/78,F,3,9994649959
275063,05/08/78,F,2,9994414225
274076,06/08/78,F,4,9999066470
268575,06/08/78,F,1,9995144453
268076,07/08/78,M,8,9995428655
272949,08/08/78,M,8,9995205348
274718,09/08/78,M,6,9994067466
271855,10/08/78,M,2,9996888208
274431,10/08/78,F,10,9996507649
274510,11/08/78,F,6,9998769979
269042,12/08/78,F,3,9998210634
268811,12/08/78,F,7,9991289557
269090,14/08/78,M,7,9993639046
270189,14/08/78,F,7,9997693672
268838,18/08/78,M,7,9996254013
271274,20/08/78,M,4,9994878366
269963,26/08/78,M,2,9998005245
267663,26/08/78,M,4,9992330865
270914,26/08/78,F,10,9995653627
272689,04/09/78,F,2,9993376704
271580,06/09/78,M,7,9996040211
268356,07/09/78,M,10,9993359226
270310,09/09/78,M,10,9995789931
273366,13/09/78,F,6,9998713851
270749,13/09/78,M,10,9998773103
273767,14/09/78,M,10,9996052990
272217,15/09/78,M,10,9994843885
273234,16/09/78,M,6,9994707600
267622,17/09/78,M,2,9997357060
267372,17/09/78,M,7,9998053784
267164,17/09/78,F,7,9995221884
269334,19/09/78,M,9,9990708143
268377,20/09/78,F,9,9990584295
269717,22/09/78,M,10,9993116914
274825,24/09/78,M,3,9993202938
270000,29/09/78,F,6,9997908087
270272,01/10/78,F,10,9997477427
270877,02/10/78,M,2,9999867189
271716,04/10/78,M,9,9991083864
271850,05/10/78,F,1,9992871304
269541,05/10/78,F,8,9996417791
266831,08/10/78,M,6,9999137309
273912,08/10/78,M,8,9994496165
274150,14/10/78,M,8,9996444379
272249,16/10/78,M,3,9998547250
272190,23/10/78,F,4,9998577678
268780,27/10/78,M,8,9998238346
274591,28/10/78,M,10,9996745952
271989,02/11/78,M,3,9999827348
271428,02/11/78,F,1,9996768129
269066,05/11/78,M,6,9994997176
275076,06/11/78,M,5,9990528345
271923,07/11/78,M,3,9990552704
272048,08/11/78,F,1,9992538310
269236,09/11/78,M,1,9993573331
272610,09/11/78,F,8,9998196271
270176,13/11/78,F,9,9998565136
274604,13/11/78,M,8,9996613643
273673,14/11/78,M,10,9996985843
272081,15/11/78,F,6,9992966254
275225,15/11/78,M,1,9996963472
271532,15/11/78,F,5,9994985381
272118,17/11/78,F,10,9996625947
274503,22/11/78,M,5,9993007501
268220,22/11/78,M,10,9995185495
270400,24/11/78,F,3,9994309945
270365,24/11/78,F,3,9999663277
268756,25/11/78,M,6,9991938478
267222,27/11/78,M,8,9995246614
273070,27/11/78,F,9,9992973442
268546,28/11/78,F,7,9991311624
275017,29/11/78,M,8,9996677836
273676,02/12/78,M,1,9997433129
272653,05/12/78,F,9,9999344685
269441,06/12/78,M,2,9999750746
274986,09/12/78,M,6,9991264224
274117,10/12/78,F,5,9996109143
268666,11/12/78,M,3,9994729392
268386,13/12/78,F,6,9992205305
266861,14/12/78,M,7,9999396148
272606,14/12/78,F,9,9997888092
273273,17/12/78,M,3,9990237395
270758,17/12/78,M,3,9997516021
268688,18/12/78,M,6,9997593448
268148,21/12/78,M,5,9996716482
271392,23/12/78,M,4,9998456552
274580,26/12/78,M,5,9993492105
267237,01/01/79,M,8,9993900406
267287,03/01/79,F,10,9993482151
269613,03/01/79,M,8,9992697211
269209,04/01/79,F,1,9990891600
269330,04/01/79,M,7,9992891674
270612,06/01/79,F,1,9995212421
268572,10/01/79,F,5,9990023418
